url,breed_primary,age,sex,size,coat,fixed,house_trained,shots_current,name,contact_city,contact_state,contact_zip
https://www.petfinder.com/dog/coonhound-mix-puppies-45059183/nj/wanaque/all-humane-animal-rescue-nj563/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Coonhound,Baby,Male,Medium,Short,FALSE,FALSE,TRUE,coonhound mix puppies,Wanaque,NJ,7465
https://www.petfinder.com/dog/dandi-45059169/nj/wanaque/all-humane-animal-rescue-nj563/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Foxhound,Adult,Female,Medium,Short,FALSE,TRUE,TRUE,Dandi,Wanaque,NJ,7465
https://www.petfinder.com/dog/thor-45049950/nj/hasbrouck-heights/focas-nj408/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Thor,Hasbrouck Heights,NJ,7604
https://www.petfinder.com/dog/maple-45041473/nj/lincoln-park/brick-city-rescue-inc-nj899/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Maple,Lincoln Park,NJ,7035
https://www.petfinder.com/dog/dallas-45030297/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Australian Shepherd,Baby,Male,Medium,Long,TRUE,FALSE,TRUE,Dallas,Ringwood,NJ,7456
https://www.petfinder.com/dog/pixie-45030292/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Miniature Pinscher,Baby,Female,Small,Short,TRUE,FALSE,TRUE,Pixie,Ringwood,NJ,7456
https://www.petfinder.com/dog/nala-8174-45029900/nj/teterboro/bergen-county-animal-shelter-nj29/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Female,Large,Medium,TRUE,FALSE,TRUE,"Nala, 8174",Teterboro,NJ,7608
https://www.petfinder.com/dog/bianca-loves-everyone-44990930/nj/montclair/paws-montclair-nj07/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Bianca - loves everyone!,Montclair,NJ,7042
https://www.petfinder.com/dog/kratos-44962709/nj/lincoln-park/brick-city-rescue-inc-nj899/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Young,Male,Large,Short,TRUE,TRUE,TRUE,Kratos,Lincoln Park,NJ,7035
https://www.petfinder.com/dog/farley-pending-adoption-44956597/nj/hillsdale/pekingese-rescue-network-inc-nj403/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pekingese,Senior,Male,Small,Long,TRUE,TRUE,TRUE,Farley (PENDING ADOPTION),Hillsdale,NJ,7642
https://www.petfinder.com/dog/scruffy-44943908/nj/hillsdale/pekingese-rescue-network-inc-nj403/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pekingese,Adult,Male,Small,Medium,TRUE,TRUE,TRUE,Scruffy,Hillsdale,NJ,7642
https://www.petfinder.com/dog/lucy-44889074/nj/riverdale/p-u-r-r-s-dot-n-pups-animal-rescue-team-inc-nj309/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,Adult,Female,Small,Medium,TRUE,TRUE,TRUE,Lucy,Riverdale,NJ,7457
https://www.petfinder.com/dog/nola-44884882/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,Senior,Female,Small,Medium,TRUE,FALSE,TRUE,Nola,Jersey City,NJ,7305
https://www.petfinder.com/dog/harley-in-nj-playful-pup-44880547/nj/ridgewood/national-great-pyrenees-rescue-ny695/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Great Pyrenees,Baby,Female,Large,Short,FALSE,FALSE,TRUE,Harley in NJ - Playful Pup!,Ridgewood,NJ,7450
https://www.petfinder.com/dog/marshall-44871455/nj/park-ridge/halfway-hounds-nj613/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pointer,Young,Male,Large,Short,TRUE,FALSE,TRUE,Marshall,Park Ridge,NJ,7656
https://www.petfinder.com/dog/davey-44862689/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,German Shepherd Dog,Baby,Male,Large,Medium,TRUE,FALSE,TRUE,Davey,Ringwood,NJ,7456
https://www.petfinder.com/dog/sheba-and-buddy-bogo-44862220/nj/ringwood/bloomingdale-regional-animal-shelter-society-nj28/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Husky,Adult,Female,Medium,Long,TRUE,TRUE,TRUE,Sheba (and Buddy)-BOGO,Ringwood,NJ,7456
https://www.petfinder.com/dog/gibson-44845027/nj/paramus/bonnies-animal-rescue-kingdom-nj627/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Male,Large,Short,TRUE,TRUE,TRUE,Gibson,Paramus,NJ,7653
https://www.petfinder.com/dog/cardi-44798309/nj/west-new-york/claws-nj279/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Cardi,West New York,NJ,7093
https://www.petfinder.com/dog/otis-44772013/nj/closter/claws-nj279/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shih Tzu,Adult,Male,Small,Medium,TRUE,TRUE,FALSE,Otis,Closter,NJ,7624
https://www.petfinder.com/dog/boomer-44756396/nj/lodi/genaes-pittie-party-rescue-nj907/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Male,Large,Short,TRUE,TRUE,FALSE,Boomer,Lodi,NJ,7644
https://www.petfinder.com/dog/lovely-44704801/nj/lincoln-park/brick-city-rescue-inc-nj899/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Lovely,Lincoln Park,NJ,7035
https://www.petfinder.com/dog/mcgruff-44702127/nj/lincoln-park/brick-city-rescue-inc-nj899/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,MCGruff,Lincoln Park,NJ,7035
https://www.petfinder.com/dog/walter-44702048/nj/lincoln-park/brick-city-rescue-inc-nj899/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Young,Male,Large,Short,TRUE,TRUE,TRUE,Walter,Lincoln Park,NJ,7035
https://www.petfinder.com/dog/indi-8133-44690379/nj/teterboro/bergen-county-animal-shelter-nj29/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,Adult,Female,Large,Short,TRUE,FALSE,TRUE,"Indi, 8133",Teterboro,NJ,7608
https://www.petfinder.com/dog/pixie-pending-adoption-44675811/nj/hillsdale/pekingese-rescue-network-inc-nj403/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pekingese,Adult,Female,Small,Medium,TRUE,TRUE,TRUE,Pixie (PENDING ADOPTION),Hillsdale,NJ,7642
https://www.petfinder.com/dog/missy-pending-adoption-44663574/nj/hillsdale/pekingese-rescue-network-inc-nj403/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pekingese,Adult,Female,Small,Long,TRUE,TRUE,FALSE,Missy (PENDING ADOPTION),Hillsdale,NJ,7642
https://www.petfinder.com/dog/ruby-44649464/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Baby,Female,Large,Short,TRUE,FALSE,TRUE,Ruby,Ringwood,NJ,7456
https://www.petfinder.com/dog/smiley-44593771/nj/hoboken/companion-animal-placement-nj78/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Adult,Male,Medium,Medium,TRUE,TRUE,TRUE,Smiley,Hoboken,NJ,7030
https://www.petfinder.com/dog/spot-44593716/nj/hoboken/companion-animal-placement-nj78/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,Adult,Male,Medium,Medium,TRUE,TRUE,TRUE,Spot,Hoboken,NJ,7030
https://www.petfinder.com/dog/buddy-and-sheba-bogo-44587962/nj/ringwood/bloomingdale-regional-animal-shelter-society-nj28/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Husky,Adult,Male,Medium,Long,TRUE,TRUE,TRUE,Buddy (and Sheba)- BOGO,Ringwood,NJ,7456
https://www.petfinder.com/dog/gigi-44557938/nj/montclair/paws-montclair-nj07/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Gigi,Montclair,NJ,7042
https://www.petfinder.com/dog/duke-44544184/nj/vernon/vernon-township-animal-control-nj399/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Husky,Young,Male,Large,Medium,TRUE,TRUE,TRUE,Duke,Vernon,NJ,7462
https://www.petfinder.com/dog/liutenant-dan-44474408/nj/highland-lakes/save-our-herders-outreach-va701/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Australian Cattle Dog / Blue Heeler,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Liutenant Dan,Highland Lakes,NJ,7422
https://www.petfinder.com/dog/darcy-44436077/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,German Shepherd Dog,Young,Female,Large,Medium,TRUE,FALSE,TRUE,Darcy,Ringwood,NJ,7456
https://www.petfinder.com/dog/bella-44436058/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Baby,Female,Medium,Short,TRUE,FALSE,TRUE,Bella,Ringwood,NJ,7456
https://www.petfinder.com/dog/lana-44431382/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Baby,Female,Large,Short,TRUE,FALSE,TRUE,Lana,Ringwood,NJ,7456
https://www.petfinder.com/dog/boathouse-44397546/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Young,Male,Medium,Medium,TRUE,FALSE,TRUE,Boathouse,Jersey City,NJ,7305
https://www.petfinder.com/dog/dutchess-44392885/nj/teterboro/bergen-county-animal-shelter-nj29/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Dutchess,Teterboro,NJ,7608
https://www.petfinder.com/dog/shadow-7483-44392827/nj/teterboro/bergen-county-animal-shelter-nj29/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Young,Male,Medium,Short,TRUE,FALSE,TRUE,"Shadow, 7483",Teterboro,NJ,7608
https://www.petfinder.com/dog/aladdin-44375002/nj/elmwood-park/save-the-animals-rescue-team-ii-nj40/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Hound,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Aladdin,Elmwood Park,NJ,7407
https://www.petfinder.com/dog/jasmine-44374698/nj/elmwood-park/save-the-animals-rescue-team-ii-nj40/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Hound,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Jasmine,Elmwood Park,NJ,7407
https://www.petfinder.com/dog/mick-44345954/nj/closter/claws-nj279/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Adult,Male,Small,Short,TRUE,TRUE,TRUE,Mick,Closter,NJ,7624
https://www.petfinder.com/dog/lambchop-44327990/nj/montclair/paws-montclair-nj07/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Lambchop,Montclair,NJ,7042
https://www.petfinder.com/dog/lola-44322972/nj/closter/claws-nj279/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shar-Pei,Adult,Female,Large,Short,TRUE,TRUE,FALSE,Lola,Closter,NJ,7624
https://www.petfinder.com/dog/spicy-44284396/nj/teterboro/bergen-county-animal-shelter-nj29/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Senior,Female,Medium,Short,TRUE,FALSE,TRUE,Spicy,Teterboro,NJ,7608
https://www.petfinder.com/dog/vida-44255472/nj/wanaque/all-humane-animal-rescue-nj563/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Spaniel,Adult,Female,Medium,Medium,FALSE,TRUE,FALSE,Vida,Wanaque,NJ,7465
https://www.petfinder.com/dog/jason-44247692/nj/jersey-city/joyrides-rescue-tx2151/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Australian Shepherd,Young,Male,Large,Short,TRUE,TRUE,TRUE,Jason,Jersey City,NJ,7303
https://www.petfinder.com/dog/duke-44161063/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Baby,Male,Medium,Short,TRUE,FALSE,TRUE,Duke,Ringwood,NJ,7456
https://www.petfinder.com/dog/cassata-44147840/nj/jersey-city/liberty-humane-society-nj261/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Medium,Short,TRUE,FALSE,TRUE,Cassata,Jersey City,NJ,7305
https://www.petfinder.com/dog/lucy-and-ethel-44110621/nj/wanaque/all-humane-animal-rescue-nj563/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Senior,Female,Small,Short,FALSE,TRUE,FALSE,lucy and ethel,Wanaque,NJ,7465
https://www.petfinder.com/dog/baby-7173-44065966/nj/teterboro/bergen-county-animal-shelter-nj29/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Large,Short,TRUE,TRUE,TRUE,"Baby, 7173",Teterboro,NJ,7608
https://www.petfinder.com/dog/hunter-43887797/nj/pompton-lakes/ruff-rehab-inc-nj755/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Australian Shepherd,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Hunter,Pompton Lakes,NJ,7442
https://www.petfinder.com/dog/meet-arrow-in-foster-care-43735765/nj/clifton/friends-of-the-clifton-animal-shelter-nj37/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shepherd,Young,Male,Medium,Medium,TRUE,TRUE,TRUE,Meet ARROW - IN FOSTER CARE,Clifton,NJ,7015
https://www.petfinder.com/dog/bella-43699532/nj/wayne/fowa-nj26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Adult,Female,Medium,Medium,TRUE,TRUE,FALSE,Bella,Wayne,NJ,7470
https://www.petfinder.com/dog/zeus-43684033/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,German Shepherd Dog,Baby,Male,Large,Short,TRUE,FALSE,TRUE,Zeus,Ringwood,NJ,7456
https://www.petfinder.com/dog/boots-43551001/nj/teterboro/bergen-county-animal-shelter-nj29/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Beagle,Senior,Male,Medium,Short,TRUE,TRUE,TRUE,Boots,Teterboro,NJ,7608
https://www.petfinder.com/dog/dora-43383625/nj/wayne/fowa-nj26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Senior,Female,Large,Short,FALSE,FALSE,FALSE,Dora,Wayne,NJ,7470
https://www.petfinder.com/dog/ian-43359991/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Young,Male,Medium,Short,TRUE,FALSE,TRUE,Ian,Ringwood,NJ,7456
https://www.petfinder.com/dog/gracie-43003169/nj/park-ridge/halfway-hounds-nj613/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Senior,Female,Medium,Short,TRUE,TRUE,TRUE,Gracie,Park Ridge,NJ,7656
https://www.petfinder.com/dog/sweet-sisters-42834555/nj/hillsdale/pekingese-rescue-network-inc-nj403/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pekingese,Senior,Female,Small,Long,TRUE,TRUE,TRUE,Sweet Sisters,Hillsdale,NJ,7642
https://www.petfinder.com/dog/caramel-42746918/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Beagle,Baby,Female,Medium,Short,TRUE,FALSE,TRUE,Caramel,Ringwood,NJ,7456
https://www.petfinder.com/dog/loki-42746786/nj/ringwood/bloomingdale-regional-animal-shelter-society-nj28/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shepherd,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Loki,Ringwood,NJ,7456
https://www.petfinder.com/dog/elvis-42552882/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Male,Large,Short,TRUE,FALSE,TRUE,Elvis,Ringwood,NJ,7456
https://www.petfinder.com/dog/turbo-42439638/nj/montclair/aunt-marys-dog-house-nj209/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Beagle,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Turbo,Montclair,NJ,7043
https://www.petfinder.com/dog/sweet-darla-42399197/nj/bloomfield/forgotten-tails-inc-nj901/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Hound,Adult,Female,Medium,Short,TRUE,FALSE,FALSE,Sweet Darla,Bloomfield,NJ,7003
https://www.petfinder.com/dog/gunner-42220518/nj/butler/tri-boro-animal-welfare-nj08/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Gunner,Butler,NJ,7405
https://www.petfinder.com/dog/bear-42191503/nj/north-haledon/a-pathway-to-hope-nj584/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Male,Large,Short,TRUE,TRUE,TRUE,Bear,North Haledon,NJ,7508
https://www.petfinder.com/dog/sugar-42122843/nj/ringwood/southern-paws-inc-nj817/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Baby,Female,Medium,Short,TRUE,FALSE,TRUE,Sugar,Ringwood,NJ,7456
https://www.petfinder.com/dog/gunner-42079329/nj/cliffside-park/bergen-county-protect-and-rescue-foundation-nj739/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Gunner,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/gilda-41764084/nj/ringwood/bloomingdale-regional-animal-shelter-society-nj28/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Gilda,Ringwood,NJ,7456
https://www.petfinder.com/dog/pumpkin-41728272/nj/midland-park/tcp-taking-care-of-paws-rescue-nj909/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Pumpkin,Midland Park,NJ,7432
https://www.petfinder.com/dog/bluebarry-41426821/nj/montclair/aunt-marys-dog-house-nj209/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,BlueBarry,Montclair,NJ,7043
https://www.petfinder.com/dog/april-41387881/nj/lincoln-park/brick-city-rescue-inc-nj899/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Medium,Medium,TRUE,TRUE,TRUE,April,Lincoln Park,NJ,7035
https://www.petfinder.com/dog/ducky-40188967/nj/carlstadt/tails-of-love-animal-rescue-inc-ny939/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Ducky,Carlstadt,NJ,7072
https://www.petfinder.com/dog/daisy-39625186/nj/park-ridge/halfway-hounds-nj613/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Daisy,Park Ridge,NJ,7656
https://www.petfinder.com/dog/gidget-39597301/nj/river-vale/good-karma-dog-rescue-nj890/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Staffordshire Bull Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Gidget,River Vale,NJ,7675
https://www.petfinder.com/dog/dale-38383013/nj/cliffside-park/angels-for-animals-network-nj488/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Baby,Female,Medium,Short,TRUE,FALSE,TRUE,Dale,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/chico-36887156/nj/cliffside-park/angels-for-animals-network-nj488/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,German Shepherd Dog,Adult,Male,Large,Medium,TRUE,TRUE,TRUE,Chico,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/ellie-36886796/nj/cliffside-park/angels-for-animals-network-nj488/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Hound,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Ellie,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/puzzle-36310469/nj/cliffside-park/angels-for-animals-network-nj488/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Maltese,Adult,Male,Small,Medium,TRUE,TRUE,TRUE,Puzzle,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/nika-36258617/nj/wanaque/all-humane-animal-rescue-nj563/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,Adult,Female,Medium,Short,FALSE,FALSE,TRUE,Nika,Wanaque,NJ,7465
https://www.petfinder.com/dog/ori-36052779/nj/cliffside-park/angels-for-animals-network-nj488/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Hound,Adult,Male,Large,Short,TRUE,TRUE,TRUE,Ori,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/beige-35011554/nj/cliffside-park/angels-for-animals-network-nj488/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shepherd,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Beige,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/marlin-34998674/nj/cliffside-park/angels-for-animals-network-nj488/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Male,Large,Short,TRUE,TRUE,TRUE,Marlin,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/winslow-34923971/nj/montclair/paws-montclair-nj07/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Senior,Male,Medium,Short,TRUE,TRUE,TRUE,Winslow,Montclair,NJ,7042
https://www.petfinder.com/dog/vinny-34677001/nj/montclair/aunt-marys-dog-house-nj209/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Beagle,Young,Male,Small,Short,TRUE,TRUE,TRUE,Vinny,Montclair,NJ,7043
https://www.petfinder.com/dog/goofy-34583617/nj/cliffside-park/angels-for-animals-network-nj488/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Adult,Male,Large,Short,TRUE,TRUE,TRUE,Goofy,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/gaia-34262953/nj/cliffside-park/angels-for-animals-network-nj488/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Hound,Adult,Female,Medium,Short,TRUE,FALSE,TRUE,Gaia,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/kora-34262875/nj/cliffside-park/angels-for-animals-network-nj488/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Kora,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/roc-33701920/nj/passaic/pound-hounds-res-q-ny1248/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Young,Male,Large,Short,TRUE,TRUE,TRUE,Roc,Passaic,NJ,7055
https://www.petfinder.com/dog/nando-31719121/nj/cliffside-park/angels-for-animals-network-nj488/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,Adult,Male,Medium,Short,TRUE,FALSE,TRUE,Nando,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/taz-27085200/nj/cliffside-park/angels-for-animals-network-nj488/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pointer,Adult,Male,Large,Short,TRUE,FALSE,TRUE,Taz,Cliffside Park,NJ,7010
https://www.petfinder.com/dog/buttercup-24837155/nj/montclair/paws-montclair-nj07/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Senior,Female,Medium,Short,TRUE,TRUE,TRUE,Buttercup,Montclair,NJ,7042
https://www.petfinder.com/dog/katore-20663169/nj/wanaque/all-humane-animal-rescue-nj563/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Katore,Wanaque,NJ,7465
https://www.petfinder.com/dog/ella-46038666/nj/cherry-hill/peytons-place-animal-rescue-nj904/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Golden Retriever,Young,Female,Medium,Short,FALSE,FALSE,FALSE,ELLA,Cherry Hill,NJ,8034
https://www.petfinder.com/dog/ocean-46038336/nj/ocean-view/beacon-animal-rescue-nj348/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Beauceron,Young,Female,Medium,Medium,TRUE,FALSE,TRUE,Ocean,Ocean View,NJ,8230
https://www.petfinder.com/dog/april-46038079/nj/ocean-view/beacon-animal-rescue-nj348/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Female,Medium,Short,TRUE,FALSE,TRUE,April,Ocean View,NJ,8230
https://www.petfinder.com/dog/hershey-46037752/nj/hamilton/pet-rescue-of-mercer-nj83/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,HERSHEY,Hamilton,NJ,8619
https://www.petfinder.com/dog/ginger-46037314/nj/cinnaminson/tiny-paws-rescue-inc-nj835/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Young,Female,Small,Short,TRUE,TRUE,FALSE,Ginger,Cinnaminson,NJ,8077
https://www.petfinder.com/dog/peaches-46037099/nj/bordentown/oodles-of-doodles-rescue-collective-nj656/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Young,Female,Small,Short,TRUE,TRUE,TRUE,Peaches,Bordentown,NJ,8505
